blueprint_id;name;category;craft_time_seconds;tiers;version;ingredient_slot;ingredient_name;ingredient_quantity_scu;ingredient_min_quality;ingredient_unit
bp_craft_none_lmg_ballistic_01_mag;Pulverizer LMG Magazine (120 Cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;CORE;Iron;0.03;;
bp_craft_volt_smg_energy_01_tint02;"Quartz ""Black Op"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;FRAME;Tungsten;0.03;;
bp_craft_volt_smg_energy_01_tint02;"Quartz ""Black Op"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;CABLING;Gold;0.01;;
bp_craft_volt_smg_energy_01_tint02;"Quartz ""Black Op"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;REGULATOR;Carinite;1;;
bp_craft_volt_smg_energy_01_tint01;"Quartz ""Deadfall"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;FRAME;Tungsten;0.03;;
bp_craft_volt_smg_energy_01_tint01;"Quartz ""Deadfall"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;CABLING;Gold;0.01;;
bp_craft_volt_smg_energy_01_tint01;"Quartz ""Deadfall"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;REGULATOR;Carinite;1;;
bp_craft_volt_smg_energy_01_tint03;"Quartz ""Lumen"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;FRAME;Tungsten;0.03;;
bp_craft_volt_smg_energy_01_tint03;"Quartz ""Lumen"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;CABLING;Gold;0.01;;
bp_craft_volt_smg_energy_01_tint03;"Quartz ""Lumen"" Energy SMG";Weapons / SMG;150;1;LIVE-4.7.0-11592622;REGULATOR;Carinite;1;;
bp_craft_volt_smg_energy_01;Quartz Energy SMG;Weapons / SMG;150;1;LIVE-4.7.0-11592622;FRAME;Tungsten;0.03;;
bp_craft_volt_smg_energy_01;Quartz Energy SMG;Weapons / SMG;150;1;LIVE-4.7.0-11592622;CABLING;Gold;0.01;;
bp_craft_volt_smg_energy_01;Quartz Energy SMG;Weapons / SMG;150;1;LIVE-4.7.0-11592622;REGULATOR;Carinite;1;;
bp_craft_volt_smg_energy_01_mag;Quartz Energy SMG Battery (45 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.02;;
bp_craft_volt_smg_energy_01_mag;Quartz Energy SMG Battery (45 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;INTERNAL ARRAY;Quartz;0.02;;
bp_craft_gmni_shotgun_ballistic_01_pink_red01;"R97 ""Kismet"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Savrilium;0.04;;
bp_craft_gmni_shotgun_ballistic_01_pink_red01;"R97 ""Kismet"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_gmni_shotgun_ballistic_01_pink_red01;"R97 ""Kismet"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_gmni_shotgun_ballistic_01_red_black01;"R97 ""Righteous"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Savrilium;0.04;;
bp_craft_gmni_shotgun_ballistic_01_red_black01;"R97 ""Righteous"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_gmni_shotgun_ballistic_01_red_black01;"R97 ""Righteous"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_gmni_shotgun_ballistic_01_firerats01;"R97 ""Scorched"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Savrilium;0.04;;
bp_craft_gmni_shotgun_ballistic_01_firerats01;"R97 ""Scorched"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_gmni_shotgun_ballistic_01_firerats01;"R97 ""Scorched"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_gmni_shotgun_ballistic_01;R97 Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Savrilium;0.04;;
bp_craft_gmni_shotgun_ballistic_01;R97 Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_gmni_shotgun_ballistic_01;R97 Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_gmni_shotgun_ballistic_01_mag;R97 Shotgun Magazine (18 cap);Ammo / Shotgun;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.01;;
bp_craft_gmni_shotgun_ballistic_01_mag;R97 Shotgun Magazine (18 cap);Ammo / Shotgun;10;1;LIVE-4.7.0-11592622;SHOT;Taranite;0.01;;
bp_craft_ksar_shotgun_ballistic_01_green01;"Ravager-212 ""Outcast"" Twin Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_ballistic_01_green01;"Ravager-212 ""Outcast"" Twin Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_ksar_shotgun_ballistic_01_green01;"Ravager-212 ""Outcast"" Twin Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_ksar_shotgun_ballistic_01;Ravager-212 Twin Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_ballistic_01;Ravager-212 Twin Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_ksar_shotgun_ballistic_01;Ravager-212 Twin Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_ksar_shotgun_ballistic_01_mag;Ravager-212 Twin Shotgun Magazine (16 cap);Ammo / Shotgun;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.01;;
bp_craft_ksar_shotgun_ballistic_01_mag;Ravager-212 Twin Shotgun Magazine (16 cap);Ammo / Shotgun;10;1;LIVE-4.7.0-11592622;SHOT;Taranite;0.01;;
bp_craft_none_smg_energy_01;"Ripper ""Sunblock"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Torite;0.03;;
bp_craft_none_smg_energy_01;"Ripper ""Sunblock"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_none_smg_energy_01;"Ripper ""Sunblock"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_behr_pistol_ballistic_01_firerats01;"S-38 ""Scorched"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_behr_pistol_ballistic_01_firerats01;"S-38 ""Scorched"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_behr_pistol_ballistic_01_firerats01;"S-38 ""Scorched"" Pistol";Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_behr_pistol_ballistic_01_mag;S-38 Magazine (20 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.01;;
bp_craft_behr_pistol_ballistic_01_mag;S-38 Magazine (20 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;CORE;Torite;0.01;;
bp_craft_behr_pistol_ballistic_01;S-38 Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_behr_pistol_ballistic_01;S-38 Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_behr_pistol_ballistic_01;S-38 Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_gmni_rifle_ballistic_01_firerats01;"S71 ""Bullseye"" Rifle";Weapons / Rifle;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.04;;
bp_craft_gmni_rifle_ballistic_01_firerats01;"S71 ""Bullseye"" Rifle";Weapons / Rifle;90;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_gmni_rifle_ballistic_01_firerats01;"S71 ""Bullseye"" Rifle";Weapons / Rifle;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_gmni_rifle_ballistic_01_grey_red01;"S71 ""Justified"" Rifle";Weapons / Rifle;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.04;;
bp_craft_gmni_rifle_ballistic_01_grey_red01;"S71 ""Justified"" Rifle";Weapons / Rifle;90;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_gmni_rifle_ballistic_01_grey_red01;"S71 ""Justified"" Rifle";Weapons / Rifle;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_gmni_rifle_ballistic_01;S71 Rifle;Weapons / Rifle;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.04;;
bp_craft_gmni_rifle_ballistic_01;S71 Rifle;Weapons / Rifle;90;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_gmni_rifle_ballistic_01;S71 Rifle;Weapons / Rifle;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_gmni_rifle_ballistic_01_mag;S71 Rifle Magazine (30 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.02;;
bp_craft_gmni_rifle_ballistic_01_mag;S71 Rifle Magazine (30 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;CORE;Tungsten;0.02;;
bp_craft_qrt_mantis_undersuit_01_01_01;Sabine Undersuit;Armour / Undersuit;90;1;LIVE-4.7.0-11592622;SUIT UNDERLAY;Silicon;0.06;;
bp_craft_hdgw_pistol_ballistic_01_engraved02;Salvo Esteban Frag Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_hdgw_pistol_ballistic_01_engraved02;Salvo Esteban Frag Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_hdgw_pistol_ballistic_01_engraved02;Salvo Esteban Frag Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_hdgw_pistol_ballistic_01;Salvo Frag Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;FRAME;Aluminum;0.02;;
bp_craft_hdgw_pistol_ballistic_01;Salvo Frag Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;GRIP;Hephaestanite;0.01;;
bp_craft_hdgw_pistol_ballistic_01;Salvo Frag Pistol;Weapons / Pistol;90;1;LIVE-4.7.0-11592622;BARREL;Iron;0.01;;
bp_craft_ksar_undersuit_01_01_01;Scaleweave Undersuit;Armour / Undersuit;90;1;LIVE-4.7.0-11592622;SUIT UNDERLAY;Silicon;0.06;;
bp_craft_ksar_sniper_ballistic_01_white_blue_01;"Scalpel ""Permafrost"" Sniper Rifle";Weapons / Sniper;180;1;LIVE-4.7.0-11592622;FRAME;Taranite;0.06;;
bp_craft_ksar_sniper_ballistic_01_white_blue_01;"Scalpel ""Permafrost"" Sniper Rifle";Weapons / Sniper;180;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_ksar_sniper_ballistic_01_white_blue_01;"Scalpel ""Permafrost"" Sniper Rifle";Weapons / Sniper;180;1;LIVE-4.7.0-11592622;BARREL;Iron;0.03;;
bp_craft_ksar_sniper_ballistic_01_white_blue_01;"Scalpel ""Permafrost"" Sniper Rifle";Weapons / Sniper;180;1;LIVE-4.7.0-11592622;PRECISION PARTS;Hadanite;1;;
bp_craft_ksar_sniper_ballistic_01;Scalpel Sniper Rifle;Weapons / Sniper;180;1;LIVE-4.7.0-11592622;FRAME;Taranite;0.06;;
bp_craft_ksar_sniper_ballistic_01;Scalpel Sniper Rifle;Weapons / Sniper;180;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_ksar_sniper_ballistic_01;Scalpel Sniper Rifle;Weapons / Sniper;180;1;LIVE-4.7.0-11592622;BARREL;Iron;0.03;;
bp_craft_ksar_sniper_ballistic_01;Scalpel Sniper Rifle;Weapons / Sniper;180;1;LIVE-4.7.0-11592622;PRECISION PARTS;Hadanite;1;;
bp_craft_ksar_sniper_ballistic_01_mag;Scalpel Sniper Rifle Magazine (12 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.03;;
bp_craft_ksar_sniper_ballistic_01_mag;Scalpel Sniper Rifle Magazine (12 cap);Ammo / Ballistic;10;1;LIVE-4.7.0-11592622;CORE;Tungsten;0.03;;
bp_craft_srvl_undersuit_01_01_01;Second Life Undersuit;Armour / Undersuit;90;1;LIVE-4.7.0-11592622;SUIT UNDERLAY;Silicon;0.06;;
bp_craft_clda_utility_heavy_helmet_03_01_01;Siebe Helmet;Armour / Environment / Heavy;390;1;LIVE-4.7.0-11592622;SHELL;Stileron;0.08;;
bp_craft_clda_utility_heavy_helmet_03_01_01;Siebe Helmet;Armour / Environment / Heavy;390;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.08;;
bp_craft_doom_combat_medium_backpack_01_01_01;Sinkhole Backpack;Armour / Combat / Medium;90;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_doom_combat_medium_backpack_01_01_01;Sinkhole Backpack;Armour / Combat / Medium;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_rsi_utility_heavy_backpack_02_01_01;Stirling Exploration Backpack;Armour / Radiation / Heavy;90;1;LIVE-4.7.0-11592622;SHELL;Stileron;0.04;;
bp_craft_rsi_utility_heavy_backpack_02_01_01;Stirling Exploration Backpack;Armour / Radiation / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.06;;
bp_craft_rsi_utility_heavy_backpack_02_01_01;Stirling Exploration Backpack;Armour / Radiation / Heavy;90;1;LIVE-4.7.0-11592622;FILTER;Saldynium (Ore);5;;
bp_craft_clda_utility_heavy_helmet_04_01_01;Stirling Exploration Helmet;Armour / Radiation / Heavy;90;1;LIVE-4.7.0-11592622;SHELL;Stileron;0.04;;
bp_craft_clda_utility_heavy_helmet_04_01_01;Stirling Exploration Helmet;Armour / Radiation / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.06;;
bp_craft_clda_utility_heavy_helmet_04_01_01;Stirling Exploration Helmet;Armour / Radiation / Heavy;90;1;LIVE-4.7.0-11592622;FILTER;Saldynium (Ore);5;;
bp_craft_clda_utility_heavy_suit_03_01_01;Stirling Exploration Suit;Armour / Radiation / Heavy;390;1;LIVE-4.7.0-11592622;SHELL;Stileron;0.08;;
bp_craft_clda_utility_heavy_suit_03_01_01;Stirling Exploration Suit;Armour / Radiation / Heavy;390;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.1;;
bp_craft_clda_utility_heavy_suit_03_01_01;Stirling Exploration Suit;Armour / Radiation / Heavy;390;1;LIVE-4.7.0-11592622;FILTER;Saldynium (Ore);5;;
bp_craft_grin_utility_medium_arms_02_01_01;Strata Arms;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_arms_02_01_01;Strata Arms;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_arms_02_01_01;Strata Arms;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_arms_02_01_03;Strata Arms Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_arms_02_01_03;Strata Arms Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_arms_02_01_03;Strata Arms Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_arms_02_01_12;Strata Arms Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_arms_02_01_12;Strata Arms Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_arms_02_01_12;Strata Arms Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_arms_02_01_07;Strata Arms Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_arms_02_01_07;Strata Arms Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_arms_02_01_07;Strata Arms Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_arms_02_01_16;Strata Arms Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_arms_02_01_16;Strata Arms Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_arms_02_01_16;Strata Arms Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_backpack_02_01_01;Strata Backpack;Armour / Miner / Medium;90;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_backpack_02_01_01;Strata Backpack;Armour / Miner / Medium;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_core_02_01_01;Strata Core;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.05;;
bp_craft_grin_utility_medium_core_02_01_01;Strata Core;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_core_02_01_01;Strata Core;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.05;;
bp_craft_grin_utility_medium_core_02_01_03;Strata Core Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.05;;
bp_craft_grin_utility_medium_core_02_01_03;Strata Core Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_core_02_01_03;Strata Core Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.05;;
bp_craft_grin_utility_medium_core_02_01_12;Strata Core Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.05;;
bp_craft_grin_utility_medium_core_02_01_12;Strata Core Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_core_02_01_12;Strata Core Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.05;;
bp_craft_grin_utility_medium_core_02_01_07;Strata Core Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.05;;
bp_craft_grin_utility_medium_core_02_01_07;Strata Core Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_core_02_01_07;Strata Core Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.05;;
bp_craft_grin_utility_medium_core_02_01_16;Strata Core Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.05;;
bp_craft_grin_utility_medium_core_02_01_16;Strata Core Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_core_02_01_16;Strata Core Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.05;;
bp_craft_fta_medium_helmet_01_01_05;Strata Helmet;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_05;Strata Helmet;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_05;Strata Helmet;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_03;Strata Helmet Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_03;Strata Helmet Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_03;Strata Helmet Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_15;Strata Helmet Calico;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_15;Strata Helmet Calico;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_15;Strata Helmet Calico;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_12;Strata Helmet Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_12;Strata Helmet Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_12;Strata Helmet Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_07;Strata Helmet Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_07;Strata Helmet Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_07;Strata Helmet Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_13;Strata Helmet Onyx;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_13;Strata Helmet Onyx;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_13;Strata Helmet Onyx;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_18;Strata Helmet Piston;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_18;Strata Helmet Piston;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_18;Strata Helmet Piston;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_16;Strata Helmet Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_16;Strata Helmet Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_16;Strata Helmet Shire;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_fta_medium_helmet_01_01_01;Strata Helmet Shooting Star;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.03;;
bp_craft_fta_medium_helmet_01_01_01;Strata Helmet Shooting Star;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_fta_medium_helmet_01_01_01;Strata Helmet Shooting Star;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.03;;
bp_craft_grin_utility_medium_legs_02_01_01;Strata Legs;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_legs_02_01_01;Strata Legs;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_legs_02_01_01;Strata Legs;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_legs_02_01_03;Strata Legs Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_legs_02_01_03;Strata Legs Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_legs_02_01_03;Strata Legs Amber;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_legs_02_01_12;Strata Legs Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_legs_02_01_12;Strata Legs Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_legs_02_01_12;Strata Legs Lodestar;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
bp_craft_grin_utility_medium_legs_02_01_07;Strata Legs Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING;Corundum;0.04;;
bp_craft_grin_utility_medium_legs_02_01_07;Strata Legs Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_grin_utility_medium_legs_02_01_07;Strata Legs Neptune;Armour / Miner / Medium;200;1;LIVE-4.7.0-11592622;PLATING BARRIER;Riccite;0.04;;
